"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210201","2호선","용두(동대문구청)","2365","2430","20210204",""
"20210201","2호선","신정네거리","9269","9599","20210204",""
"20210201","2호선","양천구청","6318","6738","20210204",""
"20210201","2호선","도림천","1434","1469","20210204",""
"20210201","2호선","신설동","3046","3110","20210204",""
"20210201","2호선","신답","1471","1731","20210204",""
"20210201","2호선","용답","2346","2383","20210204",""
"20210201","2호선","충정로(경기대입구)","9418","9770","20210204",""
"20210201","2호선","아현","9305","9181","20210204",""
"20210201","2호선","이대","10202","10617","20210204",""
"20210201","2호선","신촌","26902","28056","20210204",""
"20210201","2호선","홍대입구","41599","42684","20210204",""
"20210201","2호선","합정","26072","26742","20210204",""
"20210201","2호선","당산","16769","19454","20210204",""
"20210201","2호선","영등포구청","22156","22416","20210204",""
"20210201","2호선","문래","20031","20243","20210204",""
"20210201","2호선","신도림","43722","41984","20210204",""
"20210201","2호선","대림(구로구청)","23227","23732","20210204",""
"20210201","2호선","구로디지털단지","57932","58583","20210204",""
"20210201","2호선","신대방","23868","23515","20210204",""
"20210201","2호선","신림","57124","56022","20210204",""
"20210201","2호선","봉천","22477","21291","20210204",""
"20210201","2호선","서울대입구(관악구청)","42291","41986","20210204",""
"20210201","2호선","낙성대(강감찬)","24586","24332","20210204",""
"20210201","2호선","사당","31357","34473","20210204",""
"20210201","2호선","방배","15151","15932","20210204",""
"20210201","2호선","서초","19639","19359","20210204",""
"20210201","2호선","교대(법원.검찰청)","31409","34634","20210204",""
"20210201","2호선","강남","77926","76056","20210204",""
"20210201","2호선","역삼","48218","52171","20210204",""
"20210201","2호선","선릉","53457","46468","20210204",""
"20210201","2호선","삼성(무역센터)","46199","46416","20210204",""
"20210201","2호선","종합운동장","5978","6491","20210204",""
"20210201","2호선","잠실새내","18663","18513","20210204",""
"20210201","2호선","잠실(송파구청)","56357","56358","20210204",""
"20210201","2호선","잠실나루","13298","13087","20210204",""
"20210201","2호선","강변(동서울터미널)","26557","25986","20210204",""
"20210201","2호선","구의(광진구청)","21776","21798","20210204",""
"20210201","2호선","건대입구","29612","31520","20210204",""
"20210201","2호선","성수","33331","35888","20210204",""
"20210201","2호선","뚝섬","19344","20764","20210204",""
"20210201","2호선","한양대","5739","6181","20210204",""
"20210201","2호선","왕십리(성동구청)","13242","11123","20210204",""
"20210201","2호선","상왕십리","12936","12640","20210204",""
"20210201","2호선","신당","12412","12971","20210204",""
"20210201","2호선","동대문역사문화공원(DDP)","9745","10785","20210204",""
"20210201","2호선","을지로4가","12592","12313","20210204",""
"20210201","2호선","을지로3가","19654","19363","20210204",""
"20210201","2호선","을지로입구","35654","36100","20210204",""
"20210201","2호선","시청","22374","21558","20210204",""
"20210201","1호선","청량리(서울시립대입구)","20132","20332","20210204",""
"20210201","1호선","제기동","18424","19171","20210204",""
"20210201","1호선","신설동","13013","12965","20210204",""
"20210201","1호선","동대문","9591","9240","20210204",""
"20210201","1호선","종로5가","20431","20110","20210204",""
"20210201","1호선","종로3가","22240","20637","20210204",""
"20210201","1호선","종각","31813","30478","20210204",""
"20210201","1호선","시청","19064","18880","20210204",""
"20210201","1호선","동묘앞","7095","7284","20210204",""
"20210201","중앙선","오빈","259","248","20210204",""
"20210201","중앙선","양평","2310","2194","20210204",""
"20210201","중앙선","국수","539","534","20210204",""
"20210201","경원선","도봉","5561","5396","20210204",""
"20210201","1호선","서울역","35821","33113","20210204",""
"20210201","중앙선","신원","166","134","20210204",""
"20210201","8호선","산성","6122","6090","20210204",""
"20210201","중앙선","원덕","273","249","20210204",""
"20210202","수인선","오목천","1913","1811","20210205",""
"20210202","분당선","복정","1","0","20210205",""
"20210202","8호선","모란","3802","2711","20210205",""
"20210202","중앙선","지평","48","54","20210205",""
"20210202","중앙선","용문","1256","1282","20210205",""
"20210202","중앙선","원덕","245","220","20210205",""
"20210202","중앙선","양평","2152","2105","20210205",""
"20210202","중앙선","오빈","211","220","20210205",""
"20210202","중앙선","아신","415","426","20210205",""
"20210202","중앙선","국수","525","529","20210205",""
"20210202","중앙선","신원","151","137","20210205",""
"20210202","중앙선","양수","1390","1349","20210205",""
"20210202","중앙선","운길산","497","439","20210205",""
"20210202","중앙선","팔당","737","753","20210205",""
"20210202","중앙선","도심","2175","1743","20210205",""
"20210202","중앙선","덕소","4967","4958","20210205",""
"20210202","중앙선","양정","640","552","20210205",""
"20210202","중앙선","도농","8921","8198","20210205",""
"20210202","중앙선","구리","12053","12197","20210205",""
"20210202","중앙선","양원","1418","1492","20210205",""
"20210202","중앙선","망우","6646","6685","20210205",""
"20210202","중앙선","상봉(시외버스터미널)","5002","5153","20210205",""
"20210202","중앙선","중랑","4783","4651","20210205",""
"20210202","중앙선","회기","20471","20002","20210205",""
"20210202","장항선","신창(순천향대)","774","756","20210205",""
"20210202","장항선","온양온천","2741","2745","20210205",""
"20210202","장항선","배방","770","744","20210205",""
"20210202","장항선","아산","2066","1922","20210205",""
"20210202","장항선","쌍용(나사렛대)","1477","1373","20210205",""
"20210202","장항선","봉명","1015","1037","20210205",""
"20210202","일산선","대화","11670","9402","20210205",""
"20210202","일산선","주엽","8027","8115","20210205",""
"20210202","일산선","정발산","6218","6060","20210205",""
"20210202","일산선","마두","6812","7043","20210205",""
"20210202","일산선","백석","9220","9146","20210205",""
"20210202","일산선","대곡","1497","1068","20210205",""
"20210202","일산선","화정","15398","15912","20210205",""
"20210202","일산선","원당","9896","9568","20210205",""
"20210202","일산선","삼송","16480","16209","20210205",""
"20210202","일산선","원흥","8745","8294","20210205",""
"20210202","우이신설선","신설동","2002","1950","20210205",""
"20210202","우이신설선","보문","1345","1351","20210205",""
"20210202","우이신설선","성신여대입구(돈암)","2731","2950","20210205",""
"20210202","우이신설선","정릉","4012","3841","20210205",""
"20210202","우이신설선","북한산보국문","5191","5224","20210205",""
"20210202","우이신설선","솔샘","5255","5030","20210205",""
"20210202","우이신설선","삼양사거리","2122","2212","20210205",""
"20210202","우이신설선","삼양","1790","1932","20210205",""
"20210202","우이신설선","화계","2944","2839","20210205",""
"20210202","우이신설선","가오리","3537","3664","20210205",""
"20210202","우이신설선","4.19민주묘지","2267","2196","20210205",""
"20210202","우이신설선","솔밭공원","2098","2070","20210205",""
"20210202","우이신설선","북한산우이","1967","1793","20210205",""
"20210202","안산선","수리산","3727","3168","20210205",""
"20210202","안산선","오이도","7172","6890","20210205",""
"20210202","안산선","정왕","6304","6747","20210205",""
"20210202","안산선","신길온천","1457","1329","20210205",""
"20210202","안산선","안산","10597","9552","20210205",""
"20210202","안산선","초지","4017","4076","20210205",""
"20210202","안산선","고잔","7757","7437","20210205",""
"20210202","안산선","중앙","14987","15287","20210205",""
"20210202","안산선","한대앞","7427","7391","20210205",""
"20210202","안산선","상록수","14000","14313","20210205",""
"20210202","안산선","반월","3661","3503","20210205",""
"20210202","안산선","대야미","4363","3947","20210205",""
"20210202","안산선","산본","14234","15260","20210205",""
"20210202","수인선","인천","830","1402","20210205",""
"20210202","수인선","신포","1375","1417","20210205",""
"20210202","수인선","숭의","3474","3336","20210205",""
"20210202","수인선","인하대","4821","4613","20210205",""
"20210202","수인선","송도","2138","1981","20210205",""
"20210202","수인선","연수","3801","3701","20210205",""
"20210202","수인선","원인재","3857","3967","20210205",""
"20210202","수인선","남동인더스파크","2388","2692","20210205",""
"20210202","수인선","호구포","3384","3614","20210205",""
"20210202","수인선","인천논현","4933","5166","20210205",""
"20210202","수인선","소래포구","4079","3814","20210205",""
"20210202","수인선","월곶","2225","2116","20210205",""
"20210202","수인선","달월","93","55","20210205",""
"20210202","수인선","사리","3370","3092","20210205",""
"20210202","수인선","야목","174","134","20210205",""
"20210202","수인선","어천","500","486","20210205",""
"20210202","수인선","고색","3250","3157","20210205",""
"20210202","분당선","매교","2349","2448","20210205",""
"20210202","분당선","수원시청","10971","11371","20210205",""
"20210202","분당선","매탄권선","3997","4014","20210205",""
"20210202","분당선","망포","12453","12084","20210205",""
"20210202","분당선","영통","7107","7202","20210205",""
"20210202","분당선","청명","3667","3558","20210205",""
"20210202","분당선","상갈","4783","4711","20210205",""
"20210202","분당선","기흥","8340","8039","20210205",""
"20210202","분당선","신갈","4121","4225","20210205",""
"20210202","분당선","구성","4454","4714","20210205",""
"20210202","분당선","죽전","11678","12782","20210205",""
"20210202","분당선","보정","2145","1805","20210205",""
"20210202","분당선","이매","4695","4524","20210205",""
"20210202","분당선","오리","11062","9338","20210205",""
"20210202","분당선","미금","14087","15007","20210205",""
"20210202","분당선","정자","15549","16316","20210205",""
"20210202","분당선","수내","11994","11979","20210205",""
"20210202","분당선","서현","22415","22736","20210205",""
"20210202","분당선","야탑","23064","23818","20210205",""
